id,label
68395,9
68396,4
68397,0
68398,2
68399,1
68400,0
68401,0
68402,9
68403,3
68404,2
68405,2
68406,0
68407,2
68408,6
68409,4
68410,1
68411,7
68412,2
68413,6
68414,6
68415,0
68416,3
68417,1
68418,7
68419,3
68420,8
68421,8
68422,9
68423,3
68424,9
68425,9
68426,4
68427,9
68428,7
68429,7
68430,7
68431,6
68432,4
68433,9
68434,6
68435,0
68436,1
68437,0
68438,1
68439,0
68440,3
68441,8
68442,1
68443,5
68444,9
68445,1
68446,8
68447,8
68448,9
68449,1
68450,0
68451,6
68452,8
68453,4
68454,1
68455,2
68456,5
68457,5
68458,8
68459,7
68460,4
68461,5
68462,3
68463,5
68464,1
68465,6
68466,8
68467,2
68468,2
68469,8
68470,5
68471,0
68472,9
68473,8
68474,4
68475,6
68476,7
68477,9
68478,2
68479,8
68480,3
68481,1
68482,3
68483,6
68484,1
68485,3
68486,7
68487,0
68488,5
68489,9
68490,7
68491,2
68492,5
68493,1
68494,3
68495,2
68496,8
68497,7
68498,9
68499,8
68500,2
68501,0
68502,8
68503,7
68504,0
68505,2
68506,4
68507,3
68508,6
68509,6
68510,5
68511,2
68512,0
68513,7
68514,1
68515,7
68516,5
68517,2
68518,2
68519,6
68520,0
68521,7
68522,5
68523,5
68524,3
68525,4
68526,7
68527,4
68528,7
68529,4
68530,7
68531,7
68532,5
68533,0
68534,9
68535,0
68536,9
68537,6
68538,7
68539,8
68540,2
68541,2
68542,7
68543,8
68544,6
68545,8
68546,8
68547,1
68548,0
68549,8
68550,1
68551,6
68552,0
68553,4
68554,3
68555,2
68556,4
68557,4
68558,9
68559,1
68560,2
68561,0
68562,1
68563,3
68564,2
68565,1
68566,4
68567,8
68568,9
68569,8
68570,6
68571,1
68572,3
68573,0
68574,1
68575,5
68576,6
68577,3
68578,5
68579,1
68580,4
68581,7
68582,9
68583,2
68584,8
68585,8
68586,0
68587,9
68588,1
68589,5
68590,2
68591,3
68592,3
68593,1
68594,7
68595,7
68596,4
68597,5
68598,1
68599,2
68600,2
68601,8
68602,2
68603,7
68604,8
68605,6
68606,3
68607,9
68608,9
68609,9
68610,0
68611,8
68612,5
68613,6
68614,8
68615,4
68616,0
68617,3
68618,5
68619,1
68620,1
68621,0
68622,6
68623,1
68624,9
68625,1
68626,3
68627,2
68628,0
68629,4
68630,1
68631,0
68632,5
68633,6
68634,3
68635,0
68636,1
68637,7
68638,8
68639,5
68640,8
68641,2
68642,0
68643,0
68644,1
68645,1
68646,6
68647,7
68648,1
68649,1
68650,3
68651,2
68652,2
68653,9
68654,1
68655,1
68656,8
68657,5
68658,6
68659,5
68660,7
68661,7
68662,4
68663,4
68664,5
68665,1
68666,4
68667,7
68668,1
68669,3
68670,3
68671,4
68672,6
68673,3
68674,5
68675,1
68676,5
68677,8
68678,4
68679,5
68680,6
68681,2
68682,1
68683,6
68684,1
68685,8
68686,3
68687,1
68688,6
68689,0
68690,6
68691,7
68692,8
68693,1
68694,0
68695,9
68696,9
68697,2
68698,0
68699,9
68700,4
68701,8
68702,6
68703,7
68704,9
68705,0
68706,6
68707,4
68708,6
68709,5
68710,5
68711,6
68712,7
68713,2
68714,4
68715,3
68716,7
68717,0
68718,2
68719,2
68720,8
68721,5
68722,7
68723,6
68724,6
68725,8
68726,7
68727,0
68728,4
68729,1
68730,7
68731,7
68732,5
68733,3
68734,5
68735,3
68736,2
68737,5
68738,2
68739,2
68740,0
68741,9
68742,2
68743,1
68744,0
68745,2
68746,4
68747,7
68748,0
68749,0
68750,9
68751,1
68752,7
68753,8
68754,3
68755,8
68756,1
68757,1
68758,4
68759,3
68760,1
68761,6
68762,6
68763,9
68764,7
68765,3
68766,3
68767,4
68768,5
68769,7
68770,2
68771,6
68772,0
68773,0
68774,0
68775,9
68776,4
68777,9
68778,1
68779,2
68780,1
68781,5
68782,7
68783,6
68784,9
68785,2
68786,0
68787,8
68788,4
68789,6
68790,7
68791,8
68792,3
68793,2
68794,0
68795,6
68796,5
68797,2
68798,6
68799,9
68800,6
68801,3
68802,2
68803,8
68804,8
68805,5
68806,9
68807,1
68808,7
68809,2
68810,9
68811,3
68812,1
68813,6
68814,7
68815,5
68816,5
68817,2
68818,9
68819,8
68820,7
68821,2
68822,1
68823,6
68824,9
68825,2
68826,3
68827,8
68828,3
68829,7
68830,9
68831,7
68832,6
68833,4
68834,5
68835,3
68836,2
68837,1
68838,0
68839,4
68840,4
68841,1
68842,4
68843,0
68844,0
68845,3
68846,0
68847,1
68848,9
68849,1
68850,0
68851,7
68852,0
68853,5
68854,7
68855,5
68856,2
68857,6
68858,1
68859,3
68860,4
68861,3
68862,7
68863,9
68864,7
68865,3
68866,0
68867,2
68868,0
68869,6
68870,3
68871,7
68872,1
68873,7
68874,1
68875,0
68876,6
68877,2
68878,1
68879,2
68880,4
68881,0
68882,1
68883,1
68884,1
68885,0
68886,7
68887,1
68888,7
68889,3
68890,9
68891,8
68892,4
68893,7
68894,8
68895,7
68896,2
68897,7
68898,6
68899,8
68900,7
68901,4
68902,5
68903,6
68904,1
68905,2
68906,0
68907,1
68908,5
68909,7
68910,7
68911,5
68912,1
68913,1
68914,0
68915,8
68916,9
68917,1
68918,5
68919,2
68920,0
68921,6
68922,3
68923,0
68924,8
68925,9
68926,7
68927,6
68928,1
68929,4
68930,1
68931,9
68932,3
68933,0
68934,3
68935,0
68936,6
68937,0
68938,3
68939,2
68940,6
68941,2
68942,2
68943,2
68944,9
68945,9
68946,3
68947,9
68948,4
68949,2
68950,6
68951,8
68952,3
68953,6
68954,3
68955,2
68956,9
68957,5
68958,4
68959,3
68960,6
68961,2
68962,8
68963,4
68964,4
68965,8
68966,5
68967,3
68968,7
68969,5
68970,4
68971,2
68972,3
68973,8
68974,1
68975,8
68976,9
68977,0
68978,9
68979,2
68980,4
68981,1
68982,8
68983,6
68984,2
68985,2
68986,2
68987,7
68988,1
68989,4
68990,3
68991,7
68992,3
68993,0
68994,1
68995,3
68996,4
68997,8
68998,2
68999,9
69000,6
69001,4
69002,7
69003,4
69004,2
69005,9
69006,5
69007,0
69008,5
69009,9
69010,2
69011,3
69012,1
69013,1
69014,2
69015,4
69016,5
69017,9
69018,3
69019,6
69020,7
69021,6
69022,0
69023,8
69024,9
69025,5
69026,9
69027,4
69028,1
69029,2
69030,3
69031,7
69032,8
69033,8
69034,1
69035,4
69036,2
69037,4
69038,0
69039,4
69040,9
69041,5
69042,0
69043,2
69044,7
69045,8
69046,6
69047,5
69048,2
69049,4
69050,2
69051,2
69052,8
69053,0
69054,0
69055,0
69056,4
69057,7
69058,0
69059,2
69060,1
69061,4
69062,9
69063,4
69064,4
69065,8
69066,2
69067,3
69068,9
69069,3
69070,5
69071,9
69072,6
69073,0
69074,8
69075,9
69076,6
69077,7
69078,4
69079,7
69080,8
69081,1
69082,2
69083,7
69084,1
69085,7
69086,5
69087,6
69088,1
69089,1
69090,2
69091,1
69092,5
69093,5
69094,7
69095,4
69096,3
69097,4
69098,0
69099,1
69100,8
69101,4
69102,9
69103,4
69104,3
69105,6
69106,4
69107,3
69108,8
69109,9
69110,3
69111,9
69112,1
69113,7
69114,8
69115,9
69116,3
69117,5
69118,9
69119,4
69120,7
69121,5
69122,0
69123,7
69124,4
69125,8
69126,7
69127,7
69128,6
69129,1
69130,5
69131,1
69132,4
69133,4
69134,3
69135,0
69136,0
69137,9
69138,5
69139,4
69140,3
69141,7
69142,6
69143,8
69144,4
69145,3
69146,0
69147,3
69148,7
69149,6
69150,2
69151,7
69152,4
69153,1
69154,5
69155,5
69156,2
69157,5
69158,4
69159,0
69160,6
69161,0
69162,6
69163,5
69164,9
69165,1
69166,7
69167,8
69168,6
69169,2
69170,0
69171,2
69172,4
69173,1
69174,0
69175,2
69176,1
69177,7
69178,5
69179,4
69180,3
69181,2
69182,3
69183,4
69184,4
69185,9
69186,9
69187,8
69188,1
69189,8
69190,3
69191,7
69192,7
69193,5
69194,6
69195,1
69196,5
69197,3
69198,8
69199,1
69200,0
69201,5
69202,5
69203,6
69204,3
69205,5
69206,0
69207,7
69208,3
69209,9
69210,3
69211,3
69212,3
69213,3
69214,0
69215,1
69216,8
69217,7
69218,9
69219,6
69220,7
69221,6
69222,7
69223,1
69224,2
69225,6
69226,7
69227,7
69228,9
69229,8
69230,7
69231,7
69232,8
69233,1
69234,5
69235,7
69236,5
69237,2
69238,7
69239,2
69240,5
69241,0
69242,3
69243,7
69244,7
69245,4
69246,6
69247,4
69248,9
69249,7
69250,6
69251,6
69252,4
69253,6
69254,7
69255,9
69256,7
69257,7
69258,4
69259,7
69260,6
69261,3
69262,0
69263,7
69264,9
69265,1
69266,3
69267,7
69268,5
69269,9
69270,2
69271,2
69272,6
69273,1
69274,4
69275,4
69276,7
69277,5
69278,0
69279,2
69280,8
69281,2
69282,4
69283,2
69284,6
69285,1
69286,5
69287,6
69288,8
69289,4
69290,1
69291,7
69292,6
69293,7
69294,2
69295,0
69296,4
69297,8
69298,5
69299,3
69300,5
69301,6
69302,3
69303,5
69304,5
69305,2
69306,2
69307,7
69308,1
69309,6
69310,9
69311,1
69312,8
69313,5
69314,9
69315,5
69316,0
69317,2
69318,2
69319,5
69320,6
69321,4
69322,7
69323,1
69324,0
69325,6
69326,4
69327,8
69328,0
69329,9
69330,7
69331,4
69332,2
69333,8
69334,0
69335,3
69336,6
69337,7
69338,1
69339,7
69340,5
69341,9
69342,7
69343,1
69344,9
69345,4
69346,2
69347,9
69348,5
69349,9
69350,4
69351,0
69352,1
69353,2
69354,8
69355,8
69356,1
69357,6
69358,2
69359,7
69360,0
69361,2
69362,0
69363,6
69364,6
69365,6
69366,7
69367,6
69368,2
69369,0
69370,9
69371,9
69372,3
69373,1
69374,6
69375,3
69376,8
69377,1
69378,1
69379,1
69380,1
69381,8
69382,9
69383,3
69384,6
69385,0
69386,9
69387,3
69388,1
69389,7
69390,7
69391,0
69392,9
69393,4
69394,1
69395,4
69396,0
69397,4
69398,6
69399,8
69400,6
69401,2
69402,0
69403,9
69404,6
69405,0
69406,7
69407,8
69408,4
69409,3
69410,7
69411,6
69412,7
69413,5
69414,1
69415,2
69416,2
69417,9
69418,0
69419,3
69420,3
69421,2
69422,4
69423,8
69424,0
69425,0
69426,6
69427,1
69428,2
69429,8
69430,8
69431,5
69432,2
69433,0
69434,2
69435,3
69436,7
69437,1
69438,1
69439,9
69440,6
69441,0
69442,3
69443,6
69444,4
69445,1
69446,3
69447,9
69448,3
69449,6
69450,7
69451,7
69452,0
69453,8
69454,8
69455,4
69456,0
69457,5
69458,2
69459,2
69460,5
69461,0
69462,1
69463,5
69464,5
69465,5
69466,7
69467,1
69468,3
69469,4
69470,7
69471,7
69472,6
69473,7
69474,0
69475,8
69476,1
69477,0
69478,8
69479,3
69480,9
69481,7
69482,6
69483,1
69484,9
69485,5
69486,7
69487,9
69488,9
69489,1
69490,6
69491,5
69492,6
69493,9
69494,3
69495,1
69496,5
69497,3
69498,9
69499,6
69500,2
69501,2
69502,3
69503,7
69504,9
69505,3
69506,7
69507,4
69508,2
69509,1
69510,5
69511,8
69512,4
69513,3
69514,9
69515,5
69516,4
69517,1
69518,9
69519,9
69520,4
69521,9
69522,7
69523,1
69524,8
69525,3
69526,3
69527,1
69528,1
69529,2
69530,3
69531,8
69532,0
69533,5
69534,8
69535,9
69536,4
69537,4
69538,4
69539,3
69540,9
69541,7
69542,9
69543,9
69544,5
69545,3
69546,3
69547,6
69548,3
69549,1
69550,9
69551,3
69552,2
69553,8
69554,7
69555,9
69556,9
69557,1
69558,7
69559,0
69560,6
69561,0
69562,3
69563,8
69564,7
69565,3
69566,6
69567,5
69568,4
69569,1
69570,0
69571,6
69572,8
69573,4
69574,4
69575,5
69576,2
69577,0
69578,3
69579,0
69580,6
69581,3
69582,9
69583,7
69584,6
69585,1
69586,2
69587,7
69588,0
69589,8
69590,6
69591,7
69592,7
69593,6
69594,2
69595,4
69596,1
69597,7
69598,5
69599,3
69600,9
69601,3
69602,9
69603,4
69604,5
69605,0
69606,2
69607,5
69608,2
69609,6
69610,8
69611,6
69612,2
69613,4
69614,9
69615,5
69616,6
69617,0
69618,3
69619,9
69620,4
69621,5
69622,8
69623,2
69624,1
69625,2
69626,4
69627,3
69628,3
69629,0
69630,9
69631,8
69632,9
69633,6
69634,9
69635,0
69636,9
69637,6
69638,7
69639,0
69640,6
69641,2
69642,1
69643,5
69644,7
69645,9
69646,5
69647,9
69648,8
69649,9
69650,4
69651,8
69652,5
69653,1
69654,8
69655,1
69656,1
69657,1
69658,6
69659,6
69660,7
69661,2
69662,1
69663,0
69664,5
69665,5
69666,9
69667,5
69668,1
69669,0
69670,7
69671,0
69672,3
69673,7
69674,2
69675,8
69676,3
69677,7
69678,0
69679,0
69680,8
69681,1
69682,9
69683,9
69684,7
69685,4
69686,7
69687,9
69688,8
69689,0
69690,3
69691,7
69692,1
69693,3
69694,9
69695,9
69696,9
69697,9
69698,1
69699,3
69700,6
69701,9
69702,5
69703,9
69704,6
69705,4
69706,7
69707,3
69708,5
69709,4
69710,8
69711,2
69712,7
69713,9
69714,5
69715,7
69716,9
69717,1
69718,7
69719,1
69720,1
69721,3
69722,9
69723,8
69724,3
69725,5
69726,6
69727,1
69728,6
69729,3
69730,2
69731,3
69732,0
69733,2
69734,8
69735,5
69736,9
69737,9
69738,3
69739,5
69740,0
69741,7
69742,8
69743,1
69744,7
69745,2
69746,4
69747,1
69748,6
69749,3
69750,6
69751,8
69752,6
69753,2
69754,4
69755,7
69756,9
69757,1
69758,5
69759,7
69760,3
69761,2
69762,5
69763,7
69764,4
69765,8
69766,3
69767,7
69768,7
69769,3
69770,7
69771,7
69772,4
69773,5
69774,3
69775,6
69776,0
69777,3
69778,3
69779,7
69780,8
69781,8
69782,7
69783,1
69784,2
69785,4
69786,3
69787,0
69788,3
69789,4
69790,6
69791,8
69792,8
69793,3
69794,7
69795,2
69796,4
69797,9
69798,8
69799,3
69800,6
69801,8
69802,2
69803,4
69804,1
69805,9
69806,4
69807,0
69808,9
69809,8
69810,2
69811,1
69812,5
69813,1
69814,1
69815,2
69816,4
69817,9
69818,5
69819,1
69820,0
69821,4
69822,1
69823,6
69824,5
69825,8
69826,3
69827,6
69828,0
69829,7
69830,0
69831,2
69832,1
69833,9
69834,7
69835,6
69836,0
69837,4
69838,7
69839,9
69840,6
69841,2
69842,1
69843,9
69844,4
69845,0
69846,1
69847,7
69848,7
69849,8
69850,6
69851,6
69852,8
69853,6
69854,0
69855,7
69856,5
69857,7
69858,8
69859,6
69860,9
69861,7
69862,3
69863,8
69864,2
69865,1
69866,7
69867,2
69868,2
69869,4
69870,6
69871,1
69872,2
69873,4
69874,0
69875,4
69876,1
69877,4
69878,2
69879,7
69880,8
69881,2
69882,1
69883,6
69884,8
69885,1
69886,4
69887,3
69888,5
69889,5
69890,2
69891,6
69892,7
69893,6
69894,2
69895,9
69896,1
69897,7
69898,4
69899,6
69900,3
69901,1
69902,4
69903,5
69904,3
69905,5
69906,6
69907,4
69908,5
69909,1
69910,2
69911,3
69912,7
69913,9
69914,7
69915,0
69916,6
69917,4
69918,2
69919,4
69920,7
69921,2
69922,3
69923,6
69924,6
69925,6
69926,8
69927,8
69928,0
69929,0
69930,8
69931,1
69932,5
69933,2
69934,9
69935,8
69936,8
69937,9
69938,2
69939,5
69940,6
69941,8
69942,4
69943,1
69944,5
69945,9
69946,9
69947,1
69948,4
69949,5
69950,5
69951,1
69952,9
69953,0
69954,1
69955,2
69956,0
69957,4
69958,8
69959,7
69960,5
69961,1
69962,1
69963,3
69964,9
69965,0
69966,8
69967,5
69968,6
69969,0
69970,1
69971,2
69972,7
69973,7
69974,1
69975,5
69976,8
69977,6
69978,1
69979,7
69980,9
69981,6
69982,3
69983,4
69984,0
69985,3
69986,6
69987,1
69988,4
69989,6
69990,4
69991,5
69992,4
69993,8
69994,8
69995,1
69996,1
69997,8
69998,0
69999,9
